"round_date","round_no","hole_no","shot_no","putt","completed","left_to_pin_before","left_to_pin_after","penalty","player_name","name","course_id","start_tee","score","par","yards","lie_after","lie_before","club","direction"
2016-09-22,1,12,2,FALSE,TRUE,8820,8568,NA,"David Horsey","Porsche European Open",13,1,5,5,566,"Fairway","Rough","wedge","center"
2016-09-22,1,12,3,FALSE,TRUE,8568,156,NA,"David Horsey","Porsche European Open",13,1,5,5,566,"Green","Fairway","fw wood","center"
2016-09-22,1,12,4,TRUE,TRUE,156,12,NA,"David Horsey","Porsche European Open",13,1,5,5,566,"Green","Green","putter","right"
2016-09-22,1,12,5,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,1,5,5,566,"Hole","Green","putter","center"
2016-09-22,1,18,3,TRUE,TRUE,324,12,NA,"David Horsey","Porsche European Open",13,1,4,4,468,"Green","Green","putter","center"
2016-09-22,1,18,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,1,4,4,468,"Hole","Green","putter","center"
2016-09-22,1,15,1,NA,TRUE,15372,5436,NA,"David Horsey","Porsche European Open",13,1,4,4,437,"Intermediate Rough","Tee","driver","right"
2016-09-22,1,15,2,FALSE,TRUE,5436,360,NA,"David Horsey","Porsche European Open",13,1,4,4,437,"Green Fringe","Intermediate Rough","iron","short"
2016-09-22,1,15,3,FALSE,TRUE,360,36,NA,"David Horsey","Porsche European Open",13,1,4,4,437,"Green","Green Fringe","putter","center"
2016-09-22,1,15,4,TRUE,TRUE,36,1,NA,"David Horsey","Porsche European Open",13,1,4,4,437,"Hole","Green","putter","center"
2016-09-22,1,17,1,NA,TRUE,6552,576,NA,"David Horsey","Porsche European Open",13,1,3,3,178,"Greenside Bunker","Tee","iron","right"
2016-09-22,1,17,2,FALSE,TRUE,576,60,NA,"David Horsey","Porsche European Open",13,1,3,3,178,"Green","Greenside Bunker","wedge","center"
2016-09-22,1,17,3,TRUE,TRUE,60,1,NA,"David Horsey","Porsche European Open",13,1,3,3,178,"Hole","Green","putter","center"
2016-09-22,1,14,1,NA,TRUE,6948,756,NA,"David Horsey","Porsche European Open",13,1,3,3,183,"Fairway","Tee","iron","long right"
2016-09-22,1,14,2,FALSE,TRUE,756,48,NA,"David Horsey","Porsche European Open",13,1,3,3,183,"Green","Fairway","wedge","center"
2016-09-22,1,14,3,TRUE,TRUE,48,1,NA,"David Horsey","Porsche European Open",13,1,3,3,183,"Hole","Green","putter","center"
2016-09-22,1,16,1,NA,TRUE,14220,4320,NA,"David Horsey","Porsche European Open",13,1,4,4,399,"Fairway","Tee","driver","center"
2016-09-22,1,16,2,NA,TRUE,4320,96,NA,"David Horsey","Porsche European Open",13,1,4,4,399,"Green","Fairway","wedge","center"
2016-09-22,1,16,3,TRUE,TRUE,96,12,NA,"David Horsey","Porsche European Open",13,1,4,4,399,"Green","Green","putter","left"
2016-09-22,1,16,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,1,4,4,399,"Hole","Green","putter","center"
2016-09-23,2,1,1,NA,TRUE,14832,5004,NA,"David Horsey","Porsche European Open",13,10,4,4,421,"Fairway","Tee","driver","center"
2016-09-23,2,1,2,NA,TRUE,5004,72,NA,"David Horsey","Porsche European Open",13,10,4,4,421,"Green","Fairway","iron","center"
2016-09-23,2,1,3,TRUE,TRUE,72,12,NA,"David Horsey","Porsche European Open",13,10,4,4,421,"Green","Green","putter","right"
2016-09-23,2,1,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,4,421,"Hole","Green","putter","center"
2016-09-23,2,10,1,NA,TRUE,18324,8604,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Fairway Bunker","Tee","driver","left"
2016-09-23,2,10,2,FALSE,TRUE,8604,5076,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Fairway","Fairway Bunker","wedge","center"
2016-09-23,2,10,3,FALSE,TRUE,5076,1080,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Greenside Bunker","Fairway","iron","short"
2016-09-23,2,10,4,FALSE,TRUE,1080,24,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Green","Greenside Bunker","wedge","center"
2016-09-23,2,10,5,TRUE,TRUE,24,1,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Hole","Green","putter","center"
2016-09-23,2,6,1,NA,TRUE,13500,3312,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Fairway","Tee","driver","center"
2016-09-23,2,6,2,NA,TRUE,3312,216,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Green","Fairway","wedge","center"
2016-09-23,2,6,3,TRUE,TRUE,216,12,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Green","Green","putter","short"
2016-09-23,2,6,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Hole","Green","putter","center"
2016-09-23,2,4,1,NA,TRUE,7848,288,NA,"David Horsey","Porsche European Open",13,10,3,3,217,"Green","Tee","iron","center"
2016-09-23,2,4,2,TRUE,TRUE,288,12,NA,"David Horsey","Porsche European Open",13,10,3,3,217,"Green","Green","putter","short right"
2016-09-23,2,4,3,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,3,3,217,"Hole","Green","putter","center"
2016-09-23,2,2,1,NA,TRUE,6768,156,NA,"David Horsey","Porsche European Open",13,10,3,3,230,"Green","Tee","iron","center"
2016-09-23,2,2,2,TRUE,TRUE,156,12,NA,"David Horsey","Porsche European Open",13,10,3,3,230,"Green","Green","putter","left"
2016-09-23,2,2,3,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,3,3,230,"Hole","Green","putter","center"
2016-09-23,2,5,1,NA,TRUE,16740,7020,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Intermediate Rough","Tee","driver","right"
2016-09-23,2,5,2,FALSE,TRUE,7020,900,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Green","Intermediate Rough","iron","center"
2016-09-23,2,5,3,TRUE,TRUE,900,12,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Green","Green","putter","right"
2016-09-23,2,5,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Hole","Green","putter","center"
2016-09-23,2,3,1,NA,TRUE,18900,9648,NA,"David Horsey","Porsche European Open",13,10,5,5,625,"Intermediate Rough","Tee","driver","left"
2016-09-23,2,3,2,FALSE,TRUE,9648,2016,NA,"David Horsey","Porsche European Open",13,10,5,5,625,"Rough","Intermediate Rough","fw wood","right"
2016-09-23,2,3,3,FALSE,TRUE,2016,396,NA,"David Horsey","Porsche European Open",13,10,5,5,625,"Green","Rough","wedge","center"
2016-09-23,2,3,4,TRUE,TRUE,396,12,NA,"David Horsey","Porsche European Open",13,10,5,5,625,"Green","Green","putter","left"
2016-09-23,2,3,5,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,5,5,625,"Hole","Green","putter","center"
2016-09-23,2,9,1,NA,TRUE,15264,5688,NA,"David Horsey","Porsche European Open",13,10,4,4,429,"Fairway","Tee","driver","center"
2016-09-23,2,9,2,NA,TRUE,5688,360,NA,"David Horsey","Porsche European Open",13,10,4,4,429,"Green","Fairway","iron","center"
2016-09-23,2,9,3,TRUE,TRUE,360,12,NA,"David Horsey","Porsche European Open",13,10,4,4,429,"Green","Green","putter","right"
2016-09-23,2,9,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,4,429,"Hole","Green","putter","center"
2016-09-23,2,7,1,NA,TRUE,8064,540,NA,"David Horsey","Porsche European Open",13,10,3,3,225,"Rough","Tee","iron","left"
2016-09-23,2,7,2,FALSE,TRUE,540,108,NA,"David Horsey","Porsche European Open",13,10,3,3,225,"Green","Rough","wedge","center"
2016-09-23,2,7,3,TRUE,TRUE,108,1,NA,"David Horsey","Porsche European Open",13,10,3,3,225,"Hole","Green","putter","center"
2016-09-23,2,8,1,NA,TRUE,20556,10980,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Fairway","Tee","driver","center"
2016-09-23,2,8,2,NA,TRUE,10980,2232,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Fairway","Fairway","fw wood","center"
2016-09-23,2,8,3,FALSE,TRUE,2232,36,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Green","Fairway","wedge","center"
2016-09-23,2,8,4,TRUE,TRUE,36,1,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Hole","Green","putter","center"
2016-09-23,2,11,1,NA,TRUE,13392,4824,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Fairway","Tee","hybrid","center"
2016-09-23,2,11,2,NA,TRUE,4824,216,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Green","Fairway","iron","center"
2016-09-23,2,11,3,TRUE,TRUE,216,24,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Green","Green","putter","long left"
2016-09-23,2,11,4,TRUE,TRUE,24,1,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Hole","Green","putter","center"
2016-09-23,2,12,1,NA,TRUE,20268,8568,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Fairway","Tee","driver","center"
2016-09-23,2,12,2,NA,TRUE,8568,396,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Green","Fairway","fw wood","center"
2016-09-23,2,12,3,TRUE,TRUE,396,12,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Green","Green","putter","left"
2016-09-23,2,12,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Hole","Green","putter","center"
2016-09-23,2,13,1,NA,TRUE,13104,5004,NA,"David Horsey","Porsche European Open",13,10,4,4,368,"Fairway","Tee","hybrid","center"
2016-09-23,2,13,2,NA,TRUE,5004,288,NA,"David Horsey","Porsche European Open",13,10,4,4,368,"Green Fringe","Fairway","iron","center"
2016-09-23,2,13,3,FALSE,TRUE,288,36,NA,"David Horsey","Porsche European Open",13,10,4,4,368,"Green","Green Fringe","putter","long left"
2016-09-23,2,13,4,TRUE,TRUE,36,1,NA,"David Horsey","Porsche European Open",13,10,4,4,368,"Hole","Green","putter","center"
2016-09-23,2,18,1,NA,TRUE,16596,7020,NA,"David Horsey","Porsche European Open",13,10,3,4,468,"Fairway","Tee","driver","center"
2016-09-23,2,18,2,NA,TRUE,7020,252,NA,"David Horsey","Porsche European Open",13,10,3,4,468,"Green","Fairway","iron","center"
2016-09-23,2,18,3,TRUE,TRUE,252,1,NA,"David Horsey","Porsche European Open",13,10,3,4,468,"Hole","Green","putter","center"
2016-09-23,2,14,1,NA,TRUE,6120,324,NA,"David Horsey","Porsche European Open",13,10,3,3,183,"Rough","Tee","iron","short right"
2016-09-23,2,14,2,FALSE,TRUE,324,60,NA,"David Horsey","Porsche European Open",13,10,3,3,183,"Green","Rough","wedge","center"
2016-09-23,2,14,3,TRUE,TRUE,60,1,NA,"David Horsey","Porsche European Open",13,10,3,3,183,"Hole","Green","putter","center"
2016-09-23,2,15,1,NA,TRUE,15444,6588,NA,"David Horsey","Porsche European Open",13,10,6,4,437,"Rough","Tee","driver","right"
2016-09-23,2,15,2,FALSE,TRUE,6588,1260,NA,"David Horsey","Porsche European Open",13,10,6,4,437,"Rough","Rough","iron","short right"
2016-09-23,2,15,3,FALSE,TRUE,1260,900,NA,"David Horsey","Porsche European Open",13,10,6,4,437,"Greenside Bunker","Rough","wedge","short"
2016-09-23,2,15,4,FALSE,TRUE,900,96,NA,"David Horsey","Porsche European Open",13,10,6,4,437,"Green","Greenside Bunker","wedge","center"
2016-09-23,2,15,5,TRUE,TRUE,96,12,NA,"David Horsey","Porsche European Open",13,10,6,4,437,"Green","Green","putter","right"
2016-09-23,2,15,6,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,6,4,437,"Hole","Green","putter","center"
2016-09-24,3,1,1,NA,TRUE,14796,4464,NA,"David Horsey","Porsche European Open",13,10,3,4,421,"Fairway","Tee","driver","center"
2016-09-24,3,1,2,NA,TRUE,4464,72,NA,"David Horsey","Porsche European Open",13,10,3,4,421,"Green","Fairway","wedge","center"
2016-09-24,3,1,3,TRUE,TRUE,72,1,NA,"David Horsey","Porsche European Open",13,10,3,4,421,"Hole","Green","putter","center"
2016-09-24,3,2,1,NA,TRUE,6228,360,NA,"David Horsey","Porsche European Open",13,10,3,3,230,"Intermediate Rough","Tee","iron","right"
2016-09-24,3,2,2,FALSE,TRUE,360,12,NA,"David Horsey","Porsche European Open",13,10,3,3,230,"Green","Intermediate Rough","wedge","center"
2016-09-24,3,2,3,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,3,3,230,"Hole","Green","putter","center"
2016-09-24,3,3,1,NA,TRUE,18900,10296,NA,"David Horsey","Porsche European Open",13,10,4,5,625,"Fairway","Tee","driver","center"
2016-09-24,3,3,2,FALSE,TRUE,10296,1440,NA,"David Horsey","Porsche European Open",13,10,4,5,625,"Fairway","Fairway","fw wood","center"
2016-09-24,3,3,3,FALSE,TRUE,1440,144,NA,"David Horsey","Porsche European Open",13,10,4,5,625,"Green","Fairway","wedge","center"
2016-09-24,3,3,4,TRUE,TRUE,144,1,NA,"David Horsey","Porsche European Open",13,10,4,5,625,"Hole","Green","putter","center"
2016-09-24,3,11,1,NA,TRUE,13320,5292,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Fairway","Tee","fw wood","center"
2016-09-24,3,11,2,NA,TRUE,5292,288,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Green","Fairway","iron","center"
2016-09-24,3,11,3,TRUE,TRUE,288,12,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Green","Green","putter","right"
2016-09-24,3,11,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,4,378,"Hole","Green","putter","center"
2016-09-24,3,6,1,NA,TRUE,13320,4392,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Fairway","Tee","driver","center"
2016-09-24,3,6,2,NA,TRUE,4392,360,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Rough","Fairway","wedge","left"
2016-09-24,3,6,3,FALSE,TRUE,360,72,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Green","Rough","wedge","center"
2016-09-24,3,6,4,TRUE,TRUE,72,1,NA,"David Horsey","Porsche European Open",13,10,4,4,502,"Hole","Green","putter","center"
2016-09-24,3,4,1,NA,TRUE,7308,432,NA,"David Horsey","Porsche European Open",13,10,3,3,217,"Green","Tee","iron","center"
2016-09-24,3,4,2,TRUE,TRUE,432,12,NA,"David Horsey","Porsche European Open",13,10,3,3,217,"Green","Green","putter","left"
2016-09-24,3,4,3,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,3,3,217,"Hole","Green","putter","center"
2016-09-24,3,9,1,NA,TRUE,15228,6192,NA,"David Horsey","Porsche European Open",13,10,3,4,429,"Fairway","Tee","driver","center"
2016-09-24,3,9,2,NA,TRUE,6192,12,NA,"David Horsey","Porsche European Open",13,10,3,4,429,"Green","Fairway","iron","center"
2016-09-24,3,9,3,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,3,4,429,"Hole","Green","putter","center"
2016-09-24,3,5,1,NA,TRUE,16668,6840,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Intermediate Rough","Tee","driver","right"
2016-09-24,3,5,2,FALSE,TRUE,6840,396,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Intermediate Rough","Intermediate Rough","iron","left"
2016-09-24,3,5,3,FALSE,TRUE,396,84,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Green","Intermediate Rough","wedge","center"
2016-09-24,3,5,4,TRUE,TRUE,84,1,NA,"David Horsey","Porsche European Open",13,10,4,4,470,"Hole","Green","putter","center"
2016-09-24,3,12,1,NA,TRUE,20268,8532,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Rough","Tee","driver","left"
2016-09-24,3,12,2,FALSE,TRUE,8532,3708,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Fairway","Rough","iron","center"
2016-09-24,3,12,3,FALSE,TRUE,3708,60,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Green","Fairway","wedge","center"
2016-09-24,3,12,4,TRUE,TRUE,60,1,NA,"David Horsey","Porsche European Open",13,10,4,5,566,"Hole","Green","putter","center"
2016-09-24,3,15,1,NA,TRUE,15552,5652,NA,"David Horsey","Porsche European Open",13,10,5,4,437,"Rough","Tee","driver","right"
2016-09-24,3,15,2,FALSE,TRUE,5652,648,NA,"David Horsey","Porsche European Open",13,10,5,4,437,"Greenside Bunker","Rough","iron","right"
2016-09-24,3,15,3,FALSE,TRUE,648,468,NA,"David Horsey","Porsche European Open",13,10,5,4,437,"Green","Greenside Bunker","wedge","center"
2016-09-24,3,15,4,TRUE,TRUE,468,24,NA,"David Horsey","Porsche European Open",13,10,5,4,437,"Green","Green","putter","long left"
2016-09-24,3,15,5,TRUE,TRUE,24,1,NA,"David Horsey","Porsche European Open",13,10,5,4,437,"Hole","Green","putter","center"
2016-09-24,3,14,1,NA,TRUE,6300,720,NA,"David Horsey","Porsche European Open",13,10,4,3,183,"Rough","Tee","iron","long right"
2016-09-24,3,14,2,FALSE,TRUE,720,360,NA,"David Horsey","Porsche European Open",13,10,4,3,183,"Intermediate Rough","Rough","wedge","long"
2016-09-24,3,14,3,FALSE,TRUE,360,12,NA,"David Horsey","Porsche European Open",13,10,4,3,183,"Green","Intermediate Rough","wedge","center"
2016-09-24,3,14,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,3,183,"Hole","Green","putter","center"
2016-09-24,3,13,1,NA,TRUE,12996,4608,NA,"David Horsey","Porsche European Open",13,10,5,4,368,"Fairway","Tee","iron","center"
2016-09-24,3,13,2,NA,TRUE,4608,396,NA,"David Horsey","Porsche European Open",13,10,5,4,368,"Fairway","Fairway","wedge","short right"
2016-09-24,3,13,3,FALSE,TRUE,396,108,NA,"David Horsey","Porsche European Open",13,10,5,4,368,"Green","Fairway","wedge","long"
2016-09-24,3,13,4,TRUE,TRUE,108,12,NA,"David Horsey","Porsche European Open",13,10,5,4,368,"Green","Green","putter","right"
2016-09-24,3,13,5,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,5,4,368,"Hole","Green","putter","center"
2016-09-24,3,16,1,NA,TRUE,14112,5040,NA,"David Horsey","Porsche European Open",13,10,4,4,399,"Fairway","Tee","driver","center"
2016-09-24,3,16,2,NA,TRUE,5040,84,NA,"David Horsey","Porsche European Open",13,10,4,4,399,"Green","Fairway","iron","center"
2016-09-24,3,16,3,TRUE,TRUE,84,12,NA,"David Horsey","Porsche European Open",13,10,4,4,399,"Green","Green","putter","left"
2016-09-24,3,16,4,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,4,4,399,"Hole","Green","putter","center"
2016-09-24,3,17,1,NA,TRUE,6336,72,NA,"David Horsey","Porsche European Open",13,10,2,3,178,"Green","Tee","iron","center"
2016-09-24,3,17,2,TRUE,TRUE,72,1,NA,"David Horsey","Porsche European Open",13,10,2,3,178,"Hole","Green","putter","center"
2016-09-24,3,18,1,NA,TRUE,16596,7776,NA,"David Horsey","Porsche European Open",13,10,5,4,468,"Intermediate Rough","Tee","driver","right"
2016-09-24,3,18,2,FALSE,TRUE,7776,NA,NA,"David Horsey","Porsche European Open",13,10,5,4,468,"Water","Intermediate Rough","iron","center"
2016-09-24,3,18,4,FALSE,TRUE,2880,300,NA,"David Horsey","Porsche European Open",13,10,5,4,468,"Green","Fairway","wedge","center"
2016-09-24,3,8,1,NA,TRUE,20448,10404,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Fairway","Tee","driver","center"
2016-09-24,3,8,2,NA,TRUE,10404,2952,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Fairway","Fairway","iron","center"
2016-09-24,3,8,3,FALSE,TRUE,2952,108,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Green","Fairway","wedge","center"
2016-09-24,3,8,4,TRUE,TRUE,108,1,NA,"David Horsey","Porsche European Open",13,10,4,5,578,"Hole","Green","putter","center"
2016-09-24,3,10,1,NA,TRUE,18252,9576,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Fairway","Tee","driver","center"
2016-09-24,3,10,2,NA,TRUE,9576,1440,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Greenside Bunker","Fairway","fw wood","short"
2016-09-24,3,10,3,FALSE,TRUE,1440,396,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Green","Greenside Bunker","wedge","center"
2016-09-24,3,10,4,TRUE,TRUE,396,12,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Green","Green","putter","left"
2016-09-24,3,10,5,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,5,5,514,"Hole","Green","putter","center"
2016-09-24,3,7,1,NA,TRUE,8352,504,NA,"David Horsey","Porsche European Open",13,10,3,3,225,"Green","Tee","iron","center"
2016-09-24,3,7,2,TRUE,TRUE,504,12,NA,"David Horsey","Porsche European Open",13,10,3,3,225,"Green","Green","putter","short"
2016-09-24,3,7,3,TRUE,TRUE,12,1,NA,"David Horsey","Porsche European Open",13,10,3,3,225,"Hole","Green","putter","center"
2016-10-07,2,6,1,NA,TRUE,20556,9036,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,5,577,"Intermediate Rough","Tee","driver","left"
2016-10-07,2,6,2,FALSE,TRUE,9036,2160,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,5,577,"Intermediate Rough","Intermediate Rough","iron","left"
2016-10-07,2,6,3,FALSE,TRUE,2160,84,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,5,577,"Green","Intermediate Rough","wedge","center"
2016-10-07,2,6,4,TRUE,TRUE,84,1,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,5,577,"Hole","Green","putter","center"
2016-10-07,2,7,1,NA,TRUE,14436,3348,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,407,"Fairway","Tee","driver","right"
2016-10-07,2,7,2,FALSE,TRUE,3348,120,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,407,"Green","Fairway","wedge","center"
2016-10-07,2,7,3,TRUE,TRUE,120,372,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,407,"Green","Green","putter","right"
2016-10-07,2,7,4,TRUE,TRUE,372,1,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,407,"Hole","Green","putter","center"
2016-10-07,2,3,1,NA,TRUE,12600,4428,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,353,"Fairway","Tee","iron","center"
2016-10-07,2,3,2,NA,TRUE,4428,144,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,353,"Green","Fairway","wedge","center"
2016-10-07,2,3,3,TRUE,TRUE,144,12,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,353,"Green","Green","putter","short"
2016-10-07,2,3,4,TRUE,TRUE,12,1,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,353,"Hole","Green","putter","center"
2016-10-07,2,2,1,NA,TRUE,16344,6228,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,460,"Fairway","Tee","driver","center"
2016-10-07,2,2,2,NA,TRUE,6228,324,NA,"David Horsey","Alfred Dunhill Links Championship",17,10,4,4,460,"Green","Fairway","iron","center"
